설치장소명,종류,경도,위도
삼양입구사거리 분수대 뒤,그늘막(스마트형),127.0301765,37.6167303
신일교회 앞,그늘막(고정형),127.027689,37.6232688
꿈의숲 롯데캐슬아파트 정문 앞,그늘막(고정형),127.0365853,37.6174691
도봉세무서 앞,그늘막(고정형),127.0283153,37.6195644
햇빛병원 앞,그늘막(고정형),127.0280575,37.6205987
삼양사거리 t월드 앞,그늘막(고정형),127.0213401,37.6196438
대성주방가구공장,그늘막(고정형),127.018815,37.6238933
선경부동산 앞,그늘막(고정형),127.0275219,37.6126979
그린부동산 앞,그늘막(고정형),127.0275219,37.6126979
106동 앞,그늘막(고정형),127.0214868,37.6152475
앞,그늘막(고정형),127.0214868,37.6152475
래미안트리베라 2차 아파트 입구(송천초등학교 앞),그늘막(고정형),127.0216038,37.6172035
삼각산119안전센터 앞,그늘막(스마트형),127.0155582,37.6199141
샴푸나이트 앞,그늘막(고정형),127.0240811,37.6356073
삼성화재 앞,그늘막(고정형),127.0242008,37.636127
신한은행 앞,그늘막(고정형),127.0278628,37.6395923
번동사거리 교통섬,그늘막(고정형),127.0342407,37.6348689
번동사거리 주유소 앞 교통섬,그늘막(고정형),127.0338671,37.6357485
오늘통닭 앞,그늘막(고정형),127.0292427,37.6409722
번창교 밑,그늘막(스마트형),127.0326132,37.6413759
수유마트 앞,그늘막(스마트형),127.0275467,37.6391213
북서울요양병원 앞 횡단보도,그늘막(고정형),127.0300461,37.6381323
서울북부고용노동지청 앞,그늘막(고정형),127.0342407,37.6348689
번2치안센터 앞,그늘막(고정형),127.0397214,37.6292786
강북소방서 앞,그늘막(고정형),127.0372131,37.6340018
교통섬 앞,그늘막(고정형),127.0493126,37.6242202
북서울꿈의 숲 후문,그늘막(고정형),127.039881,37.6157216
수유1파출소 앞,그늘막(고정형),127.0175895,37.6306502
치킨마루 앞,그늘막(고정형),127.0197379,37.6342082
북서울농협 앞,그늘막(고정형),127.0181619,37.6294875
광산사거리 참조은의원 앞,그늘막(고정형),127.0222254,37.6436774
파출소 앞,그늘막(고정형),127.0171016,37.6409113
우체국 앞,그늘막(고정형),127.015985,37.6449294
4.19입구사거리 교통섬,그늘막(고정형),127.0145832,37.6484375
신선마트 앞,그늘막(고정형),127.019048,37.6458714
우리은행 앞,그늘막(고정형),127.0268632,37.639638
큰맘할매순대국 앞,그늘막(스마트형),127.0146569,37.6479716
효성인테리안 앞,그늘막(고정형),127.0234099,37.6364302
우리은행 앞,그늘막(고정형),127.0268632,37.639638
삼호마트 앞,그늘막(고정형),127.0158861,37.6394524
둘둘치킨 앞,그늘막(고정형),127.026698,37.6403775
kt 매장 앞,그늘막(고정형),127.027246,37.6399471
맥도날드 앞,그늘막(고정형),127.0255897,37.638342
태극기 공원 교통섬,그늘막(고정형),127.0242053,37.6402884
미니스톱 편의점 앞,그늘막(고정형),127.0230705,37.6388954
우리들병원 앞 광산사거리 교통섬,그늘막(스마트형),127.0226638,37.6425531
4.19민주묘지역 2번 출구,그늘막(고정형),127.0134216,37.6500799
네파  매장 앞,그늘막(고정형),127.01218,37.6632737
우이치안센터 앞,그늘막(고정형),127.0127508,37.6632132
4.19 민주묘지 입구,그늘막(고정형),127.0092086,37.6468053
북한산 우이역 1번 출구,그늘막(고정형),127.0081971,37.6623813
화계사거리 세븐일레븐 앞,그늘막(고정형),127.0176542,37.6343908
오피스텔 앞,그늘막(고정형),127.0229369,37.6349281
한신대 신학대학원 사거리 앞,그늘막(고정형),127.0135632,37.6339179
우이 119안전센터,그늘막(고정형),127.0163362,37.6408431
남양당한의원 앞,그늘막(고정형),127.0150193,37.6405188
소피아호텔 건너편 교통섬,그늘막(고정형),127.0360551,37.6505829
쌍문역 횡단보도 동측,그늘막(고정형),127.0348758,37.6483408
창동시장입구 사거리(동측),그늘막(고정형),127.0338868,37.6466992
이마트 사거리 남서측,그늘막(고정형),127.0441777,37.6511598
도봉문화정보도서관 건너편,그늘막(고정형),127.044911,37.6453165
소피아호텔 사거리 교통섬(남동측),그늘막(스마트형),127.0360551,37.6505829
우이교 교차로,그늘막(고정형),127.0318964,37.643093
신창시장 입구,그늘막(고정형),127.0382553,37.6392173
수산트리플 아파트,그늘막(고정형),127.034149,37.6404364
영훈약국 앞,그늘막(고정형),127.0376897,37.6378073
KB 국민은행 창동지점 앞,그늘막(고정형),127.0507314,37.652616
KB 국민은행 창동지점 건너편,그늘막(고정형),127.0503325,37.6512694
창4동 주민센터 앞,그늘막(고정형),127.051542,37.6522395
도봉경찰서 앞,그늘막(고정형),127.0527147,37.6534411
하나로마트 앞 사거리 횡단보도,그늘막(고정형),127.0508036,37.6547765
시립창동운동장 앞,그늘막(고정형),127.0508368,37.6568218
농협하나로마트 앞(동측),그늘막(고정형),127.0508036,37.6547765
녹천역입구 사거리 북서측,그늘막(고정형),127.0521899,37.6492373
창4동 주민센터 맞은편 버거킹 앞,그늘막(고정형),127.0513598,37.6527734
서울 도봉경찰서 맞은편,그늘막(고정형),127.0525858,37.6507332
창동 주공17단지아파트 앞 사거리,그늘막(고정형),127.0533829,37.6442061
다비치안경 창동점,그늘막(고정형),127.0399586,37.6567312
구민회관 앞 횡단보도,그늘막(고정형),127.0386268,37.6541023
창원초교 앞,그늘막(고정형),127.0406358,37.6523423
이마트 사거리 북서측,그늘막(고정형),127.0459346,37.6514477
갈비정원 앞 교통섬,그늘막(고정형),127.0370198,37.6520228
창원초교 교차로 교통섬,그늘막(고정형),127.0430797,37.6521452
창원초교 교차로 교통섬(북동측),그늘막(스마트형),127.0430797,37.6521452
도봉역 1번출구 횡단보도 건너편,그늘막(고정형),127.0453861,37.6799733
KB 국민은행 도봉지점 앞,그늘막(고정형),127.0429455,37.6734325
도봉동 파리바게트 앞,그늘막(고정형),127.0460339,37.68403
도봉동 오일뱅크 앞,그늘막(고정형),127.0441466,37.6745896
신도봉사거리 북서측,그늘막(고정형),127.0435158,37.6714316
도봉고등학교 정문 건너편,그늘막(고정형),127.0420826,37.6873755
도봉산역 1번출구 횡단보도 앞,그늘막(고정형),127.0455166,37.6894337
방학역 1번출구 앞 횡단보도,그늘막(고정형),127.0439836,37.6700992
도봉중학교 사거리,그늘막(고정형),127.0456727,37.6704528
누원고 앞 사거리,그늘막(고정형),127.050463,37.6852352
누원초등학교 앞,그늘막(고정형),127.0498647,37.6866782
누원초등학교 건너편,그늘막(고정형),127.0502142,37.68734
법원 후문,그늘막(고정형),127.0478538,37.6766575
도봉산역 삼거리 동측,그늘막(고정형),127.0459566,37.6867479
성균관대 야구장 옆,그늘막(고정형),127.0493863,37.6786619
도봉역 2번 출구 앞,그늘막(고정형),127.0449218,37.6772708
KEB 하나은행 우이동지점 앞,그늘막(고정형),127.0128946,37.6526265
숭미파출소 앞,그늘막(고정형),127.0256128,37.6474784
보건소 사거리 북서측,그늘막(고정형),127.0393209,37.6570326
삼익세라믹아파트 사거리 북서측,그늘막(고정형),127.0348948,37.6583457
보건소 교차로,그늘막(고정형),127.0390784,37.6566835
쌍문역 횡단보도 서측,그늘막(고정형),127.034322,37.6486656
숭미초등학교 건너편,그늘막(고정형),127.0283985,37.6500564
소피아호텔,그늘막(고정형),127.0357856,37.651085
하남돼지집 건너편,그늘막(고정형),127.0331971,37.6468256
선덕고 사거리,그늘막(고정형),127.027812,37.6575869
숭미초교 앞 삼거리,그늘막(고정형),127.0289012,37.6509596
선덕고 파리바게트 앞,그늘막(고정형),127.027812,37.6575869
구의회 옆,그늘막(고정형),127.0471,37.6687055
이안테라디움 방학역 오피스텔 앞,그늘막(고정형),127.0458569,37.6679418
방학약국(방학역) 앞,그늘막(고정형),127.0433154,37.669664
홈플러스 정문 앞 횡단보도,그늘막(고정형),127.0430822,37.6647115
홈플러스 건너편,그늘막(고정형),127.042359,37.6647314
신한은행 앞 횡단보도,그늘막(고정형),127.0369284,37.6631364
월드상가 앞,그늘막(고정형),127.0470738,37.6680262
농협 방학지점 앞,그늘막(고정형),127.0359714,37.664531
푸디스힐 방학사거리,그늘막(고정형),127.040585,37.6626293
신한은행 방학동지점 남측,그늘막(고정형),127.0381869,37.6628524
신한은행 방학동지점 남동측,그늘막(고정형),127.0381869,37.6628524
성원아파트 교차로 남동측,그늘막(고정형),127.0359,37.662692
성원아파트 교차로 북동측,그늘막(고정형),127.0359,37.662692
사계광장-봄,그늘막(고정형),127.0419661,37.6631867
사계광장-여름,그늘막(고정형),127.0431004,37.663212
방학삼성래미안아파트 108동 앞,그늘막(고정형),127.0473382,37.6669446
문화고 사거리 북동측,그늘막(고정형),127.0463638,37.6629674
사계광장-가을,그늘막(스마트형),127.0418251,37.6624252
사계광장-겨울,그늘막(스마트형),127.042968,37.6623879
대상타운현대아파트 상가 앞,그늘막(고정형),127.0481468,37.6650769
연세치과 앞,그늘막(고정형),127.0344747,37.6627182
방학2동 사거리,그늘막(고정형),127.0334236,37.6670946
평생학습관 앞,그늘막(고정형),127.0278612,37.6621708
성원아파트 교차로 남서측,그늘막(고정형),127.0344371,37.6622527
학마을 다사랑센터 건너편,그늘막(고정형),127.0297103,37.6610223
신동아프라자 앞,그늘막(고정형),127.0271504,37.6614315
석계역 문화공원앞,그늘막(고정형),127.0641237,37.615115
광명교회 앞,그늘막(고정형),127.0519232,37.6255208
광운대학교 도서관 계단 앞,그늘막(고정형),127.0596708,37.6197029
준빌딩 앞 횡단보도,그늘막(고정형),127.0595149,37.6213598
신성주유소 앞,그늘막(고정형),127.0573351,37.6287786
광운대역 GS25 건너편,그늘막(고정형),127.0626681,37.6205067
인덕대학교 앞,그늘막(고정형),127.0550567,37.6310852
"인덕대학교-주공1.2단지 사거리, 주공 102동 방향 횡단보도",그늘막(고정형),127.0527822,37.6281255
신계초등학교 정문 앞,그늘막(고정형),127.0520108,37.6304607
청백1단지 건너편,그늘막(고정형),127.0515572,37.6355937
만나교회 앞 횡단보도,그늘막(고정형),127.0628081,37.6279717
한내지혜의숲,그늘막(고정형),127.0693923,37.622
한내행복발전소 앞,그늘막(고정형),127.0618582,37.6273402
연지초등학교 앞,그늘막(스마트형),127.059949,37.6334872
미트온센터 앞,그늘막(고정형),127.0684254,37.6241699
공릉역 2번출구,그늘막(고정형),127.0727485,37.625762
공릉역 2번출구,그늘막(고정형),127.0727485,37.625762
공릉3단지아파트 상가 앞 교통섬,그늘막(고정형),127.0686136,37.6272664
태릉신협 인근,그늘막(고정형),127.0738896,37.623767
IBK 기업은행 공릉역지점 앞,그늘막(고정형),127.0725507,37.6257575
태릉입구역 6번출구,그늘막(고정형),127.0765352,37.6187201
LPTG충전소 앞,그늘막(고정형),127.0704984,37.629022
현대자동차 앞 횡단보도,그늘막(고정형),127.0749245,37.6178076
제일정형외과 앞,그늘막(고정형),127.078652,37.6190267
과기대입구 사거리 남동측 안경점 앞,그늘막(고정형),127.0718888,37.6287351
태릉가스충전소 건너편 교통섬,그늘막(고정형),127.0729804,37.6171552
도깨비시장 입구 건너편,그늘막(고정형),127.0737476,37.6221766
스타벅스 앞,그늘막(고정형),127.0741406,37.6208645
공릉동 도균빌딩 앞,그늘막(고정형),127.0729804,37.6171552
공릉도깨비시장 파리바게트 앞,그늘막(고정형),127.0744473,37.6223851
공릉역 1번 출구,그늘막(고정형),127.0731444,37.626001
공릉2치안센터 앞,그늘막(고정형),127.0865724,37.6226062
화랑대역 4번출구 앞,그늘막(고정형),127.0839179,37.6202769
화랑대 사거리 앞,그늘막(고정형),127.0866205,37.6219864
701동 앞,그늘막(고정형),127.0876792,37.6228727
공릉 치안센터 건너편,그늘막(고정형),127.0791187,37.6270403
화랑대사거리 북동측,그늘막(고정형),127.0876792,37.6228727
효성아파트측,그늘막(고정형),127.0885654,37.6210784
비선아파트 501동 앞,그늘막(고정형),127.0873569,37.6257733
화랑대역 4번출구 앞 교통섬,그늘막(고정형),127.0863493,37.6206963
화랑대 철도공원 횡단보도,그늘막(고정형),127.0907442,37.6237799
육사섬거리 횡단보도,그늘막(고정형),127.0902174,37.6230398
서울여자대학교 정문 교통섬,그늘막(고정형),127.0904878,37.6277725
경춘빌라 3동 앞,그늘막(고정형),127.0854762,37.6252589
서울과학기술대학교 정문 앞,그늘막(고정형),127.0796438,37.6298666
태릉해링턴플레이스 상가 앞,그늘막(고정형),127.0821491,37.6244306
세이브존 앞,그늘막(고정형),127.068707,37.6378658
노원로 236 우리은행 앞,그늘막(고정형),127.0751565,37.6391161
중계1공단 맞은편 한세교회 앞,그늘막(고정형),127.0720589,37.6446072
한남마트 앞,그늘막(고정형),127.0723772,37.6424387
하계역 3번 출구,그늘막(고정형),127.0695415,37.6346823
하계동 골마을근린공원 앞,그늘막(고정형),127.0740174,37.6386727
하계동 제로주택에너지 앞,그늘막(고정형),127.0728926,37.638647
삼임선경아파트 앞 횡단보도,그늘막(고정형),127.0770289,37.6390646
203동 앞 횡단보도,그늘막(고정형),127.0720589,37.6446072
하계역 5번출구 횡단보도 옆,그늘막(고정형),127.0663824,37.6368495
하계역 4번출구 주변,그늘막(고정형),127.0678655,37.6337017
치안센터 맞은편 경춘선 숲길공원 입구,그늘막(고정형),127.0675381,37.6319334
월계1교 교차로 남측 시영507동 앞,그늘막(고정형),127.0656688,37.633232
"하계5,6단지 사거리 북서측 벽산아파트",그늘막(고정형),127.0642439,37.6354449
"하계5,6단지 사거리 북동측 현대테니스장",그늘막(고정형),127.0663824,37.6368495
하계2치안센터 삼거리 서측,그늘막(고정형),127.0675381,37.6319334
대명프라자 앞(한글비석로 254),그늘막(고정형),127.0770904,37.6504079
그랜드프라자 앞(한글비석로 264),그늘막(고정형),127.0771635,37.6509746
삼기약국 옆(중계로 120),그늘막(고정형),127.0817986,37.6463232
양지근린공원 사거리 유경데파트 앞,그늘막(고정형),127.0769291,37.6483769
노블씨티빌딩(현대자동차) 앞,그늘막(고정형),127.0777853,37.6518713
중계동 27-6 교통섬,그늘막(고정형),127.0841,37.6439823
중계현대6차아파트 101동 앞(불암도서관),그늘막(고정형),127.0825051,37.645484
정담공원 앞,그늘막(고정형),127.0807655,37.6503048
농협앞(덕릉로 603),그늘막(고정형),127.0728249,37.651819
노해근린공원 사거리 성원아파트,그늘막(고정형),127.0688654,37.6502161
노해근린공원 앞,그늘막(고정형),127.0710937,37.6486645
